sid,block,trial,associaiton_1,association_2,association_3,association_4,training_condition,order_condition,symbol,cue,cue_correct,response,rt,correct,phase
86,17,6,3,2,4,1,-400,1,1,3,1,1,539,1,Inference
86,17,7,3,2,4,1,-400,1,4,1,1,4,555,1,Inference
86,17,8,3,2,4,1,-400,1,2,2,1,3,501,0,Inference
86,17,9,3,2,4,1,-400,1,4,1,1,4,446,1,Inference
86,17,10,3,2,4,1,-400,1,1,3,1,1,505,1,Inference
86,17,11,3,2,4,1,-400,1,2,2,1,2,302,1,Inference
86,17,12,3,2,4,1,-400,1,3,4,1,3,526,1,Inference
85,1,1,2,4,3,1,400,1,2,4,1,2,688,1,Training
85,1,2,2,4,3,1,400,1,1,2,1,1,421,1,Training
85,1,3,2,4,3,1,400,1,4,1,1,4,392,1,Training
85,1,4,2,4,3,1,400,1,1,2,1,1,524,1,Training
85,1,5,2,4,3,1,400,1,2,4,1,2,429,1,Training
85,1,6,2,4,3,1,400,1,3,3,1,3,325,1,Training
85,1,7,2,4,3,1,400,1,3,3,1,3,561,1,Training
85,1,8,2,4,3,1,400,1,2,4,1,2,443,1,Training
85,1,9,2,4,3,1,400,1,2,4,1,2,400,1,Training
85,1,10,2,4,3,1,400,1,1,2,1,1,431,1,Training
85,1,11,2,4,3,1,400,1,1,2,1,1,467,1,Training
85,1,12,2,4,3,1,400,1,4,1,1,4,472,1,Training
85,1,13,2,4,3,1,400,1,2,4,1,2,477,1,Training
85,1,14,2,4,3,1,400,1,1,2,1,1,399,1,Training
85,1,15,2,4,3,1,400,1,4,1,1,4,518,1,Training
85,1,16,2,4,3,1,400,1,4,1,1,4,479,1,Training
85,1,17,2,4,3,1,400,1,2,4,1,2,485,1,Training
85,1,18,2,4,3,1,400,1,3,3,1,3,456,1,Training
85,1,19,2,4,3,1,400,1,2,4,1,3,449,0,Training
85,1,20,2,4,3,1,400,1,3,3,1,2,354,0,Training
85,2,1,2,4,3,1,400,1,3,3,1,3,433,1,Training
85,2,2,2,4,3,1,400,1,2,4,1,2,473,1,Training
85,2,3,2,4,3,1,400,1,3,3,1,3,336,1,Training
85,2,4,2,4,3,1,400,1,2,4,1,3,359,0,Training
85,2,5,2,4,3,1,400,1,2,4,1,2,472,1,Training
85,2,6,2,4,3,1,400,1,2,4,1,2,456,1,Training
85,2,7,2,4,3,1,400,1,1,2,1,2,295,0,Training
85,2,8,2,4,3,1,400,1,2,4,1,2,429,1,Training
85,2,9,2,4,3,1,400,1,2,4,1,2,291,1,Training
85,2,10,2,4,3,1,400,1,1,2,1,2,414,0,Training
85,2,11,2,4,3,1,400,1,2,4,1,2,455,1,Training
85,2,12,2,4,3,1,400,1,1,2,1,1,475,1,Training
85,2,13,2,4,3,1,400,1,2,4,1,2,445,1,Training
85,2,14,2,4,3,1,400,1,3,3,1,2,332,0,Training
85,2,15,2,4,3,1,400,1,2,4,1,2,519,1,Training
85,2,16,2,4,3,1,400,1,3,3,1,3,460,1,Training
85,2,17,2,4,3,1,400,1,2,4,1,2,414,1,Training
85,2,18,2,4,3,1,400,1,4,1,1,3,424,0,Training
85,2,19,2,4,3,1,400,1,1,2,1,1,348,1,Training
85,2,20,2,4,3,1,400,1,1,1,0,3,353,0,Training
85,3,1,2,4,3,1,400,1,1,2,1,1,330,1,Training
85,3,2,2,4,3,1,400,1,2,4,1,2,386,1,Training
85,3,3,2,4,3,1,400,1,2,4,1,1,408,0,Training
85,3,4,2,4,3,1,400,1,3,3,1,3,475,1,Training
85,3,5,2,4,3,1,400,1,1,2,1,1,337,1,Training
85,3,6,2,4,3,1,400,1,1,2,1,1,329,1,Training
85,3,7,2,4,3,1,400,1,3,3,1,3,565,1,Training
85,3,8,2,4,3,1,400,1,1,2,1,1,461,1,Training
85,3,9,2,4,3,1,400,1,3,3,1,3,476,1,Training
85,3,10,2,4,3,1,400,1,4,1,1,4,517,1,Training
85,3,11,2,4,3,1,400,1,1,2,1,1,429,1,Training
85,3,12,2,4,3,1,400,1,2,4,1,2,287,1,Training
85,3,13,2,4,3,1,400,1,4,1,1,4,378,1,Training
85,3,14,2,4,3,1,400,1,2,4,1,2,504,1,Training
85,3,15,2,4,3,1,400,1,3,3,1,3,381,1,Training
85,3,16,2,4,3,1,400,1,1,2,1,1,260,1,Training
85,3,17,2,4,3,1,400,1,2,4,1,2,477,1,Training
85,3,18,2,4,3,1,400,1,3,3,1,3,314,1,Training
85,3,19,2,4,3,1,400,1,2,4,1,2,461,1,Training
85,3,20,2,4,3,1,400,1,2,4,1,2,421,1,Training
85,4,1,2,4,3,1,400,1,2,4,1,2,392,1,Training
85,4,2,2,4,3,1,400,1,1,2,1,1,403,1,Training
85,4,3,2,4,3,1,400,1,1,2,1,2,348,0,Training
85,4,4,2,4,3,1,400,1,4,1,1,4,524,1,Training
85,4,5,2,4,3,1,400,1,4,1,1,4,536,1,Training
85,4,6,2,4,3,1,400,1,3,3,1,3,352,1,Training
85,4,7,2,4,3,1,400,1,3,3,1,1,314,0,Training
85,4,8,2,4,3,1,400,1,2,4,1,3,422,0,Training
85,4,9,2,4,3,1,400,1,1,2,1,1,745,1,Training
85,4,10,2,4,3,1,400,1,4,1,1,4,496,1,Training
85,4,11,2,4,3,1,400,1,4,1,1,4,444,1,Training
85,4,12,2,4,3,1,400,1,4,1,1,4,354,1,Training
85,4,13,2,4,3,1,400,1,1,2,1,1,378,1,Training
85,4,14,2,4,3,1,400,1,1,2,1,1,357,1,Training
85,4,15,2,4,3,1,400,1,1,2,1,1,354,1,Training
85,4,16,2,4,3,1,400,1,2,4,1,2,428,1,Training
85,4,17,2,4,3,1,400,1,1,2,1,1,446,1,Training
85,4,18,2,4,3,1,400,1,1,2,1,1,421,1,Training
85,4,19,2,4,3,1,400,1,2,4,1,2,465,1,Training
85,4,20,2,4,3,1,400,1,3,3,1,3,414,1,Training
85,5,1,2,4,3,1,400,1,3,4,0,3,435,1,Training
85,5,2,2,4,3,1,400,1,2,4,1,2,376,1,Training
85,5,3,2,4,3,1,400,1,2,4,1,2,457,1,Training
85,5,4,2,4,3,1,400,1,1,4,0,1,654,1,Training
85,5,5,2,4,3,1,400,1,4,1,1,4,436,1,Training
85,5,6,2,4,3,1,400,1,4,1,1,4,480,1,Training
85,5,7,2,4,3,1,400,1,2,4,1,2,438,1,Training
85,5,8,2,4,3,1,400,1,4,1,1,4,570,1,Training
85,5,9,2,4,3,1,400,1,4,1,1,4,422,1,Training
85,5,10,2,4,3,1,400,1,4,1,1,4,402,1,Training
85,5,11,2,4,3,1,400,1,3,3,1,3,401,1,Training
85,5,12,2,4,3,1,400,1,4,1,1,4,481,1,Training
85,5,13,2,4,3,1,400,1,1,2,1,1,448,1,Training
85,5,14,2,4,3,1,400,1,2,4,1,2,407,1,Training
85,5,15,2,4,3,1,400,1,4,1,1,4,403,1,Training
85,5,16,2,4,3,1,400,1,4,2,0,4,390,1,Training
85,5,17,2,4,3,1,400,1,4,1,1,4,507,1,Training
85,5,18,2,4,3,1,400,1,1,2,1,2,413,0,Training
85,5,19,2,4,3,1,400,1,1,2,1,1,317,1,Training
85,5,20,2,4,3,1,400,1,2,4,1,3,356,0,Training
85,6,1,2,4,3,1,400,1,2,4,1,2,515,1,Training
85,6,2,2,4,3,1,400,1,4,1,1,4,386,1,Training
85,6,3,2,4,3,1,400,1,2,4,1,2,467,1,Training
85,6,4,2,4,3,1,400,1,4,1,1,1,382,0,Training
85,6,5,2,4,3,1,400,1,4,1,1,4,563,1,Training
85,6,6,2,4,3,1,400,1,1,2,1,1,422,1,Training
85,6,7,2,4,3,1,400,1,1,2,1,1,387,1,Training
85,6,8,2,4,3,1,400,1,2,4,1,2,557,1,Training
85,6,9,2,4,3,1,400,1,3,3,1,3,324,1,Training
85,6,10,2,4,3,1,400,1,4,1,1,1,397,0,Training
85,6,11,2,4,3,1,400,1,3,3,1,4,421,0,Training
85,6,12,2,4,3,1,400,1,1,2,1,1,421,1,Training
85,6,13,2,4,3,1,400,1,1,2,1,1,322,1,Training
85,6,14,2,4,3,1,400,1,3,3,1,3,421,1,Training
85,6,15,2,4,3,1,400,1,2,4,1,2,380,1,Training
85,6,16,2,4,3,1,400,1,2,4,1,2,605,1,Training
85,6,17,2,4,3,1,400,1,4,1,1,4,450,1,Training
85,6,18,2,4,3,1,400,1,1,2,1,1,514,1,Training
85,6,19,2,4,3,1,400,1,1,2,1,1,318,1,Training
85,6,20,2,4,3,1,400,1,1,2,1,1,336,1,Training
85,7,1,2,4,3,1,400,1,4,1,1,2,611,0,Training
85,7,2,2,4,3,1,400,1,3,3,1,3,305,1,Training
85,7,3,2,4,3,1,400,1,4,1,1,1,446,0,Training
85,7,4,2,4,3,1,400,1,1,2,1,1,403,1,Training
85,7,5,2,4,3,1,400,1,4,1,1,4,360,1,Training
85,7,6,2,4,3,1,400,1,2,4,1,2,496,1,Training
85,7,7,2,4,3,1,400,1,1,2,1,1,541,1,Training
85,7,8,2,4,3,1,400,1,2,4,1,2,524,1,Training
85,7,9,2,4,3,1,400,1,1,2,1,1,452,1,Training
85,7,10,2,4,3,1,400,1,2,4,1,2,335,1,Training
85,7,11,2,4,3,1,400,1,2,4,1,2,426,1,Training
85,7,12,2,4,3,1,400,1,4,1,1,4,407,1,Training
85,7,13,2,4,3,1,400,1,2,4,1,4,386,0,Training
85,7,14,2,4,3,1,400,1,3,3,1,3,480,1,Training
85,7,15,2,4,3,1,400,1,3,3,1,3,339,1,Training
85,7,16,2,4,3,1,400,1,4,1,1,4,397,1,Training
85,7,17,2,4,3,1,400,1,1,2,1,1,590,1,Training
85,7,18,2,4,3,1,400,1,4,1,1,4,399,1,Training
85,7,19,2,4,3,1,400,1,1,2,1,1,454,1,Training
85,7,20,2,4,3,1,400,1,1,2,1,1,535,1,Training
85,8,1,2,4,3,1,400,1,4,4,0,4,507,1,Training
85,8,2,2,4,3,1,400,1,3,3,1,3,462,1,Training
85,8,3,2,4,3,1,400,1,4,1,1,4,528,1,Training
85,8,4,2,4,3,1,400,1,4,1,1,4,665,1,Training
85,8,5,2,4,3,1,400,1,4,1,1,4,292,1,Training
85,8,6,2,4,3,1,400,1,1,2,1,2,477,0,Training
85,8,7,2,4,3,1,400,1,2,4,1,2,314,1,Training
85,8,8,2,4,3,1,400,1,1,2,1,1,385,1,Training
85,8,9,2,4,3,1,400,1,2,4,1,2,537,1,Training
85,8,10,2,4,3,1,400,1,4,1,1,4,466,1,Training
85,8,11,2,4,3,1,400,1,4,1,1,4,493,1,Training
85,8,12,2,4,3,1,400,1,1,2,1,1,442,1,Training
85,8,13,2,4,3,1,400,1,2,4,1,2,459,1,Training
85,8,14,2,4,3,1,400,1,2,4,1,2,345,1,Training
85,8,15,2,4,3,1,400,1,2,4,1,2,363,1,Training
85,8,16,2,4,3,1,400,1,1,2,1,1,405,1,Training
85,8,17,2,4,3,1,400,1,3,3,1,3,481,1,Training
85,8,18,2,4,3,1,400,1,3,3,1,3,348,1,Training
85,8,19,2,4,3,1,400,1,1,2,1,1,539,1,Training
85,8,20,2,4,3,1,400,1,3,3,1,3,439,1,Training
85,9,1,2,4,3,1,400,1,3,3,1,3,390,1,Training
85,9,2,2,4,3,1,400,1,2,4,1,2,448,1,Training
85,9,3,2,4,3,1,400,1,3,3,1,3,297,1,Training
85,9,4,2,4,3,1,400,1,2,4,1,1,519,0,Training
85,9,5,2,4,3,1,400,1,3,2,0,3,446,1,Training
85,9,6,2,4,3,1,400,1,4,1,1,2,338,0,Training
85,9,7,2,4,3,1,400,1,3,3,1,3,437,1,Training
85,9,8,2,4,3,1,400,1,1,2,1,1,292,1,Training
85,9,9,2,4,3,1,400,1,3,3,1,3,269,1,Training
85,9,10,2,4,3,1,400,1,4,1,1,4,550,1,Training
85,9,11,2,4,3,1,400,1,1,3,0,2,405,0,Training
85,9,12,2,4,3,1,400,1,3,3,1,3,521,1,Training
85,9,13,2,4,3,1,400,1,3,3,1,3,327,1,Training
85,9,14,2,4,3,1,400,1,3,3,1,3,299,1,Training
85,9,15,2,4,3,1,400,1,3,3,1,3,283,1,Training
85,9,16,2,4,3,1,400,1,2,4,1,2,546,1,Training
85,9,17,2,4,3,1,400,1,4,1,1,4,644,1,Training
85,9,18,2,4,3,1,400,1,4,1,1,4,484,1,Training
85,9,19,2,4,3,1,400,1,1,2,1,1,399,1,Training
85,9,20,2,4,3,1,400,1,1,2,1,1,434,1,Training
85,10,1,2,4,3,1,400,1,2,4,1,2,579,1,Training
85,10,2,2,4,3,1,400,1,4,1,1,4,394,1,Training
85,10,3,2,4,3,1,400,1,3,3,1,3,399,1,Training
85,10,4,2,4,3,1,400,1,3,3,1,3,331,1,Training
85,10,5,2,4,3,1,400,1,1,2,1,1,408,1,Training
85,10,6,2,4,3,1,400,1,4,1,1,4,425,1,Training
85,10,7,2,4,3,1,400,1,3,3,1,3,391,1,Training
85,10,8,2,4,3,1,400,1,4,3,0,4,423,1,Training
85,10,9,2,4,3,1,400,1,4,1,1,4,403,1,Training
85,10,10,2,4,3,1,400,1,1,2,1,1,433,1,Training
85,10,11,2,4,3,1,400,1,4,1,1,4,394,1,Training
85,10,12,2,4,3,1,400,1,4,1,1,4,293,1,Training
85,10,13,2,4,3,1,400,1,2,4,1,2,569,1,Training
85,10,14,2,4,3,1,400,1,1,2,1,1,476,1,Training
85,10,15,2,4,3,1,400,1,1,4,0,1,546,1,Training
85,10,16,2,4,3,1,400,1,4,1,1,4,537,1,Training
85,10,17,2,4,3,1,400,1,3,3,1,3,312,1,Training
85,10,18,2,4,3,1,400,1,4,2,0,1,515,0,Training
85,10,19,2,4,3,1,400,1,3,3,1,3,294,1,Training
85,10,20,2,4,3,1,400,1,2,4,1,2,506,1,Training
85,11,1,2,4,3,1,400,1,3,3,1,3,313,1,Training
85,11,2,2,4,3,1,400,1,3,3,1,3,276,1,Training
85,11,3,2,4,3,1,400,1,3,3,1,3,284,1,Training
85,11,4,2,4,3,1,400,1,1,2,1,4,415,0,Training
85,11,5,2,4,3,1,400,1,2,4,1,2,358,1,Training
85,11,6,2,4,3,1,400,1,3,3,1,3,466,1,Training
85,11,7,2,4,3,1,400,1,1,2,1,1,462,1,Training
85,11,8,2,4,3,1,400,1,2,4,1,2,405,1,Training
85,11,9,2,4,3,1,400,1,3,3,1,3,496,1,Training
85,11,10,2,4,3,1,400,1,1,2,1,1,439,1,Training
85,11,11,2,4,3,1,400,1,2,4,1,1,456,0,Training
85,11,12,2,4,3,1,400,1,2,4,1,2,487,1,Training
85,11,13,2,4,3,1,400,1,2,4,1,2,352,1,Training
85,11,14,2,4,3,1,400,1,2,4,1,2,314,1,Training
85,11,15,2,4,3,1,400,1,4,1,1,4,598,1,Training
85,11,16,2,4,3,1,400,1,1,2,1,1,397,1,Training
85,11,17,2,4,3,1,400,1,3,3,1,3,437,1,Training
85,11,18,2,4,3,1,400,1,1,2,1,1,518,1,Training
85,11,19,2,4,3,1,400,1,4,1,1,4,456,1,Training
85,11,20,2,4,3,1,400,1,1,2,1,1,479,1,Training
85,12,1,2,4,3,1,400,1,2,4,1,1,408,0,Training
85,12,2,2,4,3,1,400,1,1,2,1,1,509,1,Training
85,12,3,2,4,3,1,400,1,2,4,1,2,325,1,Training
85,12,4,2,4,3,1,400,1,2,4,1,2,258,1,Training
85,12,5,2,4,3,1,400,1,3,3,1,3,411,1,Training
85,12,6,2,4,3,1,400,1,1,2,1,1,589,1,Training
85,12,7,2,4,3,1,400,1,2,4,1,2,485,1,Training
85,12,8,2,4,3,1,400,1,1,2,1,1,487,1,Training
85,12,9,2,4,3,1,400,1,4,1,1,4,442,1,Training
85,12,10,2,4,3,1,400,1,3,3,1,3,352,1,Training
85,12,11,2,4,3,1,400,1,4,1,1,4,300,1,Training
85,12,12,2,4,3,1,400,1,2,1,0,2,466,1,Training
85,12,13,2,4,3,1,400,1,1,2,1,1,257,1,Training
85,12,14,2,4,3,1,400,1,1,2,1,1,284,1,Training
85,12,15,2,4,3,1,400,1,4,1,1,3,441,0,Training
85,12,16,2,4,3,1,400,1,4,1,1,4,453,1,Training
85,12,17,2,4,3,1,400,1,3,3,1,3,235,1,Training
85,12,18,2,4,3,1,400,1,3,3,1,3,398,1,Training
85,12,19,2,4,3,1,400,1,4,1,1,2,362,0,Training
85,12,20,2,4,3,1,400,1,3,3,1,3,451,1,Training
85,13,1,2,4,3,1,400,1,4,1,1,4,436,1,Training
85,13,2,2,4,3,1,400,1,2,4,1,2,470,1,Training
85,13,3,2,4,3,1,400,1,1,2,1,1,455,1,Training
85,13,4,2,4,3,1,400,1,4,1,1,4,589,1,Training
85,13,5,2,4,3,1,400,1,4,1,1,4,620,1,Training
85,13,6,2,4,3,1,400,1,3,4,0,3,471,1,Training
85,13,7,2,4,3,1,400,1,3,3,1,3,403,1,Training
85,13,8,2,4,3,1,400,1,3,3,1,3,341,1,Training
85,13,9,2,4,3,1,400,1,3,1,0,3,313,1,Training
85,13,10,2,4,3,1,400,1,2,4,1,4,397,0,Training
85,13,11,2,4,3,1,400,1,4,1,1,4,421,1,Training
85,13,12,2,4,3,1,400,1,3,3,1,3,351,1,Training
85,13,13,2,4,3,1,400,1,1,4,0,1,503,1,Training
85,13,14,2,4,3,1,400,1,2,4,1,2,433,1,Training
85,13,15,2,4,3,1,400,1,1,2,1,1,566,1,Training
85,13,16,2,4,3,1,400,1,3,3,1,3,445,1,Training
85,13,17,2,4,3,1,400,1,1,2,1,1,467,1,Training
85,13,18,2,4,3,1,400,1,2,4,1,2,750,1,Training
85,13,19,2,4,3,1,400,1,4,1,1,4,537,1,Training
85,13,20,2,4,3,1,400,1,4,1,1,1,488,0,Training
85,14,1,2,4,3,1,400,1,4,1,1,4,446,1,Training
85,14,2,2,4,3,1,400,1,4,1,1,4,374,1,Training
85,14,3,2,4,3,1,400,1,4,1,1,4,293,1,Training
85,14,4,2,4,3,1,400,1,2,4,1,2,462,1,Training
85,14,5,2,4,3,1,400,1,3,3,1,2,454,0,Training
85,14,6,2,4,3,1,400,1,2,4,1,2,524,1,Training
85,14,7,2,4,3,1,400,1,1,2,1,4,452,0,Training
85,14,8,2,4,3,1,400,1,4,1,1,4,493,1,Training
85,14,9,2,4,3,1,400,1,2,4,1,2,506,1,Training
85,14,10,2,4,3,1,400,1,3,3,1,3,353,1,Training
85,14,11,2,4,3,1,400,1,4,1,1,4,299,1,Training
85,14,12,2,4,3,1,400,1,4,1,1,4,365,1,Training
85,14,13,2,4,3,1,400,1,2,4,1,2,441,1,Training
85,14,14,2,4,3,1,400,1,3,3,1,3,455,1,Training
85,14,15,2,4,3,1,400,1,2,4,1,2,446,1,Training
85,14,16,2,4,3,1,400,1,1,2,1,1,618,1,Training
85,14,17,2,4,3,1,400,1,4,1,1,4,502,1,Training
85,14,18,2,4,3,1,400,1,4,1,1,4,384,1,Training
85,14,19,2,4,3,1,400,1,1,2,1,2,394,0,Training
85,14,20,2,4,3,1,400,1,3,3,1,3,465,1,Training
85,15,1,2,4,3,1,400,1,3,3,1,3,405,1,Training
85,15,2,2,4,3,1,400,1,2,4,1,2,409,1,Training
85,15,3,2,4,3,1,400,1,2,4,1,2,381,1,Training
85,15,4,2,4,3,1,400,1,2,4,1,2,326,1,Training
85,15,5,2,4,3,1,400,1,2,3,0,2,292,1,Training
85,15,6,2,4,3,1,400,1,3,3,1,3,344,1,Training
85,15,7,2,4,3,1,400,1,1,2,1,1,468,1,Training
85,15,8,2,4,3,1,400,1,4,1,1,4,348,1,Training
85,15,9,2,4,3,1,400,1,4,1,1,4,424,1,Training
85,15,10,2,4,3,1,400,1,3,3,1,3,440,1,Training
85,15,11,2,4,3,1,400,1,1,2,1,2,335,0,Training
85,15,12,2,4,3,1,400,1,4,1,1,4,475,1,Training
85,15,13,2,4,3,1,400,1,1,2,1,1,508,1,Training
85,15,14,2,4,3,1,400,1,4,1,1,4,448,1,Training
85,15,15,2,4,3,1,400,1,3,3,1,3,500,1,Training
85,15,16,2,4,3,1,400,1,2,4,1,4,570,0,Training
85,15,17,2,4,3,1,400,1,4,1,1,4,407,1,Training
85,15,18,2,4,3,1,400,1,2,4,1,2,682,1,Training
85,15,19,2,4,3,1,400,1,1,2,1,1,601,1,Training
85,15,20,2,4,3,1,400,1,3,3,1,3,445,1,Training
85,16,1,2,4,3,1,400,1,3,3,1,3,453,1,Training
85,16,2,2,4,3,1,400,1,4,1,1,4,388,1,Training
85,16,3,2,4,3,1,400,1,1,2,1,1,429,1,Training
85,16,4,2,4,3,1,400,1,3,3,1,3,423,1,Training
85,16,5,2,4,3,1,400,1,3,3,1,3,429,1,Training
85,16,6,2,4,3,1,400,1,3,3,1,3,745,1,Training
85,16,7,2,4,3,1,400,1,3,3,1,3,373,1,Training
85,16,8,2,4,3,1,400,1,3,2,0,3,296,1,Training
85,16,9,2,4,3,1,400,1,2,4,1,2,464,1,Training
85,16,10,2,4,3,1,400,1,2,4,1,2,385,1,Training
85,16,11,2,4,3,1,400,1,3,3,1,2,216,0,Training
85,16,12,2,4,3,1,400,1,3,3,1,3,298,1,Training
85,16,13,2,4,3,1,400,1,3,3,1,3,260,1,Training
85,16,14,2,4,3,1,400,1,4,1,1,4,445,1,Training
85,16,15,2,4,3,1,400,1,2,4,1,2,476,1,Training
85,16,16,2,4,3,1,400,1,4,1,1,4,374,1,Training
85,16,17,2,4,3,1,400,1,3,3,1,3,465,1,Training
85,16,18,2,4,3,1,400,1,3,3,1,3,333,1,Training
85,16,19,2,4,3,1,400,1,2,4,1,2,428,1,Training
85,16,20,2,4,3,1,400,1,3,3,1,3,383,1,Training
85,18,1,2,4,3,1,400,1,3,3,1,3,741,1,Skill
85,18,2,2,4,3,1,400,1,3,1,0,3,365,1,Skill
85,18,3,2,4,3,1,400,1,3,3,1,3,322,1,Skill
85,18,4,2,4,3,1,400,1,3,1,0,3,271,1,Skill
85,18,5,2,4,3,1,400,1,4,3,0,4,317,1,Skill
85,18,6,2,4,3,1,400,1,3,4,0,3,286,1,Skill
85,18,7,2,4,3,1,400,1,3,2,0,3,290,1,Skill
85,18,8,2,4,3,1,400,1,2,3,0,2,452,1,Skill
85,18,9,2,4,3,1,400,1,1,2,1,1,398,1,Skill
85,18,10,2,4,3,1,400,1,1,2,1,1,370,1,Skill
85,18,11,2,4,3,1,400,1,1,3,0,2,461,0,Skill
85,18,12,2,4,3,1,400,1,4,1,1,4,489,1,Skill
85,18,13,2,4,3,1,400,1,1,3,0,1,494,1,Skill
85,18,14,2,4,3,1,400,1,4,1,1,4,638,1,Skill
85,18,15,2,4,3,1,400,1,4,2,0,4,404,1,Skill
85,18,16,2,4,3,1,400,1,2,1,0,2,545,1,Skill
85,18,17,2,4,3,1,400,1,1,4,0,1,457,1,Skill
85,18,18,2,4,3,1,400,1,2,4,1,2,435,1,Skill
85,18,19,2,4,3,1,400,1,3,1,0,3,361,1,Skill
85,18,20,2,4,3,1,400,1,3,2,0,3,352,1,Skill
85,19,1,2,4,3,1,400,1,2,2,0,2,454,1,Skill
85,19,2,2,4,3,1,400,1,4,3,0,4,422,1,Skill
85,19,3,2,4,3,1,400,1,1,1,0,1,468,1,Skill
85,19,4,2,4,3,1,400,1,4,4,0,4,504,1,Skill
85,19,5,2,4,3,1,400,1,3,2,0,3,411,1,Skill
85,19,6,2,4,3,1,400,1,2,2,0,1,405,0,Skill
85,19,7,2,4,3,1,400,1,1,1,0,1,559,1,Skill
85,19,8,2,4,3,1,400,1,3,1,0,3,365,1,Skill
85,19,9,2,4,3,1,400,1,4,3,0,4,458,1,Skill
85,19,10,2,4,3,1,400,1,2,1,0,2,465,1,Skill
85,19,11,2,4,3,1,400,1,1,2,1,4,577,0,Skill
85,19,12,2,4,3,1,400,1,4,1,1,4,469,1,Skill
85,19,13,2,4,3,1,400,1,4,1,1,4,326,1,Skill
85,19,14,2,4,3,1,400,1,2,2,0,2,484,1,Skill
85,19,15,2,4,3,1,400,1,4,2,0,2,412,0,Skill
85,19,16,2,4,3,1,400,1,4,3,0,4,442,1,Skill
85,19,17,2,4,3,1,400,1,1,3,0,1,496,1,Skill
85,19,18,2,4,3,1,400,1,4,1,1,4,618,1,Skill
85,19,19,2,4,3,1,400,1,1,3,0,1,517,1,Skill
85,19,20,2,4,3,1,400,1,4,1,1,4,523,1,Skill
85,20,1,2,4,3,1,400,1,1,4,0,1,529,1,Skill
85,20,2,2,4,3,1,400,1,4,4,0,4,382,1,Skill
85,20,3,2,4,3,1,400,1,3,2,0,3,402,1,Skill
85,20,4,2,4,3,1,400,1,4,4,0,4,557,1,Skill
85,20,5,2,4,3,1,400,1,3,1,0,3,332,1,Skill
85,20,6,2,4,3,1,400,1,4,4,0,4,359,1,Skill
85,20,7,2,4,3,1,400,1,2,4,1,2,507,1,Skill
85,20,8,2,4,3,1,400,1,3,4,0,4,447,0,Skill
85,20,9,2,4,3,1,400,1,2,4,1,2,588,1,Skill
85,20,10,2,4,3,1,400,1,3,1,0,3,364,1,Skill
85,20,11,2,4,3,1,400,1,3,4,0,3,375,1,Skill
85,20,12,2,4,3,1,400,1,2,1,0,2,502,1,Skill
85,20,13,2,4,3,1,400,1,3,2,0,3,338,1,Skill
85,20,14,2,4,3,1,400,1,4,1,1,4,523,1,Skill
85,20,15,2,4,3,1,400,1,2,1,0,2,449,1,Skill
85,20,16,2,4,3,1,400,1,4,2,0,4,520,1,Skill
85,20,17,2,4,3,1,400,1,2,1,0,2,519,1,Skill
85,20,18,2,4,3,1,400,1,1,2,1,1,296,1,Skill
85,20,19,2,4,3,1,400,1,2,2,0,3,461,0,Skill
85,20,20,2,4,3,1,400,1,4,4,0,4,450,1,Skill
85,21,1,2,4,3,1,400,1,2,2,0,2,432,1,Skill
85,21,2,2,4,3,1,400,1,1,3,0,1,533,1,Skill
85,21,3,2,4,3,1,400,1,1,1,0,1,581,1,Skill
85,21,4,2,4,3,1,400,1,1,1,0,1,275,1,Skill
85,21,5,2,4,3,1,400,1,4,1,1,4,501,1,Skill
85,21,6,2,4,3,1,400,1,3,2,0,3,421,1,Skill
85,21,7,2,4,3,1,400,1,1,2,1,1,504,1,Skill
85,21,8,2,4,3,1,400,1,2,4,1,2,484,1,Skill
85,21,9,2,4,3,1,400,1,2,1,0,2,564,1,Skill
85,21,10,2,4,3,1,400,1,3,2,0,3,1395,1,Skill
85,21,11,2,4,3,1,400,1,2,3,0,2,422,1,Skill
85,21,12,2,4,3,1,400,1,4,4,0,4,664,1,Skill
85,21,13,2,4,3,1,400,1,2,3,0,2,467,1,Skill
85,21,14,2,4,3,1,400,1,4,4,0,4,461,1,Skill
85,21,15,2,4,3,1,400,1,4,3,0,4,472,1,Skill
85,21,16,2,4,3,1,400,1,3,3,1,3,377,1,Skill
85,21,17,2,4,3,1,400,1,4,1,1,4,488,1,Skill
85,21,18,2,4,3,1,400,1,3,3,1,3,459,1,Skill
85,21,19,2,4,3,1,400,1,3,1,0,3,319,1,Skill
85,21,20,2,4,3,1,400,1,3,2,0,3,308,1,Skill
85,17,1,2,4,3,1,400,1,3,3,1,4,1175,0,Inference
85,17,2,2,4,3,1,400,1,1,2,1,2,1272,0,Inference
85,17,3,2,4,3,1,400,1,4,1,1,3,423,0,Inference
85,17,4,2,4,3,1,400,1,2,4,1,1,383,0,Inference
85,17,5,2,4,3,1,400,1,4,1,1,3,666,0,Inference
85,17,6,2,4,3,1,400,1,3,3,1,4,445,0,Inference
85,17,7,2,4,3,1,400,1,2,4,1,2,486,1,Inference
85,17,8,2,4,3,1,400,1,1,2,1,1,280,1,Inference
85,17,9,2,4,3,1,400,1,2,4,1,2,473,1,Inference
85,17,10,2,4,3,1,400,1,3,3,1,4,428,0,Inference
85,17,11,2,4,3,1,400,1,1,2,1,1,504,1,Inference
85,17,12,2,4,3,1,400,1,4,1,1,3,399,0,Inference
